tweet,sarcasm,sentiment,dialect
"""#عاجل | #عمرو_موسى الأمين العام الأسبق لجامعة الدول العربيه: #الجامعه_العربيه فشلت سياسيا ولا استثني أحدا من مسئولي… https://t.co/bCgcGDlAbo""",FALSE,NEU,msa
وفكيت لك باب عن الناس سكرته، أظن يكفي.,FALSE,NEG,msa
"""RT @Xxsarsa: #واشنطن_افتعلت١١سبتمبر اتوقع دي المفروض تحاسب عليها هيلاري كلنتون دعمت القاعدة في أفغنستان ضد الاتحاد سوفيتي ...! https://t.co…""",FALSE,NEG,egypt
عاش محمد مرسي مفجر ثورة ديسمبر وحفظ الله الغباء صديق السياسيين الفشلة الوحيد ورحم الله الشهداء السابقين واللاحقين,TRUE,NEG,msa
الولد اللي بيقبل يتشتم ب امه حتى لو هزار و يقلب الدنيا لو حد جاب اسم صاحبته بس #استرجل كده عشان امك اللي بقيالك و تعبت عشانك,TRUE,NEG,egypt
"""كل يوم - الاثنين 05 ديسمبر 2016 .. الجزء الثاني#كل_يوم | #ON_E | #عمرو_اديبhttps://t.co/6vmgFKcAD8""",FALSE,NEU,msa
"""قلو عيونو مش فجأة بينتسوو ضحكات عيونو ثابتين مابينقصو #فيروز #happhbirghday ❤️❤️❤️❤️""",FALSE,POS,levant
قبل أن يسدل #أسبوع_الموضة ستاره، انتقت النجمة #CateBlanchett أنسامبل بغاية الأناقة من #Gucci، ما رأيك بإطلالتها؟https://t.co/KCuiHd2g9d,FALSE,NEU,msa
فقط مد اليد والدمج في إطار القانون والسلمية والامتناع عن التوظيف الزائف للدين هي المضامين التي ستمكننا من الدعوة إلى مصالحة وطنية حقيقية,FALSE,NEG,msa
محبين البرنامج بيزيدوا :),FALSE,POS,egypt
RT @amel_media: #خدمات_إعلانية_متكاملة بجميع مواقع التواصل #تسويق_إعلانات#حملات_إعلانية#فيسبوك #غوغل #أنستغرام  #نشر_إعلانك  #قروبات_وات…,FALSE,NEU,msa
"""""الحركة الإسلامية ..رؤية نقدية""لـ "" محمد مختار الشنقيطي، عصام البشير ،راشد الغنوشي..واخرون""متوفر في… https://t.co/cXeMLwwJYc""",FALSE,NEU,msa
"""احتفالات #الجامعة_الهاشمية بمئوية الثورة العربية الكبرىضمن احتفالات المملكة بمئوية الثورة العربية الكبرى رعى... https://t.co/1naEqBQfKz""",FALSE,NEU,msa
@PlayStationSA @Xbox_Saudi مافيه اي عذر لمايكرو ويندوز 10 مٌعرب وفي الاكسبوكس لا عربوا فورزا 6 كتسكيته لنا 4 الى 5 حصريات نزلت وماتعربت,FALSE,NEU,gulf
"""صاير منتشر بشكل ويتفاخرون فيه امس شفت خبر عن المغني ريكي مارتن انه خطب واحد سويدي 😧😥 اعوذ بالله ...  #رونالدو_يعترف_ويفتخر_بالشذوذ""",TRUE,NEG,levant
"""#ستبقى_حلب ستبقي حلب رغم أنف كل العرب""",TRUE,POS,msa
"""@hashim_m21 تعترف و تفتخرافضحك في غوغل بلاس او لا!!! https://t.co/nTAE6X1Q4W""",FALSE,NEG,msa
تهميش المثقفين والنساء والشباب والمجتمع المدني بتشكيل التأسيسية وتغليب الحسابات الضيقة لبعض الأحزاب المدنية لا يمكن أن يقبله الرأي العام,FALSE,NEG,msa
"""أتمنى وبقوة وخاصة الصفوف الدنيا فالنساء افضل  بطريقة  التعامل مع الأطفال #ماذا_لو_المدارس_مختلطه""",FALSE,POS,msa
"""السيدات حجّه وعائشه ومريم بنات أحمد الشيخ من النساء اللواتي يمثلن المرأه الرشيديّه الأصيله الفاضله والكريمه فلهن كل معزه وتقدير#بقلمي""",FALSE,POS,msa
الله يخليك لي قد ما يبتسم قلبي معك💙 ..,FALSE,POS,msa
"""أيها الملحد، لو نمت وحلمت بأن الإسلام سينتهي فعليك أن تصحو من نومك وتعتذر. https://t.co/AmHJrjqaVK #زواج_مسلمه_بملحد""",TRUE,NEG,msa
نقلاً عن شوفير التاكسي: لا يجوز للمرأة لعق البوظة لأنه يعلمها قلة الأدب ويغري الذكور، فقلت له: لا يجوز لها التنفس لانه يعلمها الغنج!  ,TRUE,NEG,msa
المجتمع زي الرصيف وسخ و عايز يتكنس في ناس بتعرق عالرغيف و ناس بتعرق من التنس #دينا_الوديدي,TRUE,NEG,egypt
#_رحتي لا جالسيين فالبيت ؟. 🙂,FALSE,NEU,gulf
"""روسيا تعتزم استخدام ""الفيتو"" ضد مشروع القرار الفرنسي حول حلبhttps://t.co/cNIGnq26XZ""",FALSE,NEU,msa
"""@ClownParanoia @NorthAgencyENT بوكيمون https://t.co/XkpHo70zRJ""",FALSE,NEU,msa
"""@nawalatteya @Noor_al3omor من شخصيات بوكيمون زتّتْ (مو جو)""",FALSE,NEU,msa
"""#النّازحين_السّوريّين بيعتبرو اللي صار ب #حلب تحرير ومبسوطين وعم بِهللو#بس_هيك😊""",TRUE,NEG,levant
"""اقوى واحد والله 😂❤️😍#mannequinChallenge https://t.co/Iv3lf9A2CW""",FALSE,POS,msa
علاء الأسواني يروى عن شباب الثورة: إذا لم نعرف من أين ينفق الإخوان والسلفيون فلا شرعية لأى انتخابات >>,FALSE,NEG,msa
"""RT @Irourowansami: سيسي إيه اللي انت جاي تقول عليه دة الدولار ب14 جنية😂😂""",TRUE,NEG,egypt
"""معدل البطالة بـ #الولايات_المتحدة في أدنى مستوى منذ تسع سنوات  https://t.co/eufDe6G4dM""",FALSE,NEU,msa
يا تغريبية يا ليبرالية تتنكري لأهلك وبلدك؟!! هذا تراثنا وثقافتنا! ما ناقص إلا نسمع لذا الكافر!  ,TRUE,NEG,magreb
ﻛﻞ عام و انتم بخير تعرفوا علي مظاهر فرحه عيد الفطر المبارك من خلال البوم صور ﻟﻴﻮﻡ العيد من جميع انحاء العالم,FALSE,POS,msa
"""هو الأهلى جايب صالح جمعة عشان يفرجة على الماتشات ولا إيهمش كفاية ضيع مننا أحمد الشيخ#يلا_دوري""",FALSE,NEG,egypt
#طيب_نفسي أعيش صح واشتغل صح واكافح صح وانجح صح و #افرح صح بقاااا #بلد_أصعب_مافيها_الطموح,FALSE,NEG,egypt
"""""غلوبال ريسيرش"" يكشف الدول الداعمة لـ""داعش"":#السعودية#تركيا#قطر#إسرائيل#بريطانيا#فرنسا#الولايات_المتحدة https://t.co/BrkLuhQbeg""",FALSE,NEG,msa
كن شريفاً امينا ً لا لأن الناس يستحقون الشرف والأمانة بل لأنك انت لا تستحق الضعة والخيانة #عباس العقاد,FALSE,POS,msa
"""@alkrde10 وش يسوون كم جبهه بسوريا يحاربون روسيا والا النصره والا داعش والا والا للاسف الشعوب الي نجحت ثورتهم اهدافهم محدده وساميه نوعاما""",FALSE,NEG,levant
"""أفضل إعلان كويتي رمضان 2016http://www.mwso3h.com/569157""",FALSE,NEU,egypt
"""بشار الجعفري يشن هجوما حادا على السفيرة الأمريكية لدى الأمم المتحدة وينعت كلامها بأوصاف غير.… https://t.co/KZsBj3Pq1N""",FALSE,NEU,msa
انت اللي سمحت لطرف الاخر يعاملك بشكل اناني لدرجة انه صار يشوف نفسه الصح والمظلوم ..,FALSE,NEG,msa
"""RT @zaidbenjamin: المتحدث باسم البيت الابيض جوش إيرنست: موقف الولايات المتحدة واضح. وجود قوات التحالف الدولي ضد داعش في العراق ينبغي ان يكو…""",FALSE,NEU,msa
#كلمة_شكر ل عآدل عبدالله ع البلنتي و الطرد اللي حصله ، اصلاً الطرد احلى 😳😳,TRUE,POS,egypt
"""طالب رئيس #البرلمان_العربي المجتمع الدولي بضرورة رفض واستنكار التصريحات الإيرانية العدائية ضد #اليمن و #البحرين… https://t.co/zU7rPigQov""",FALSE,NEU,msa
"""RT @sadaalmalaeb: لهذه الأسباب.. انفعل إنريكي على لاعبيه في تدريبات برشلونةhttps://t.co/4Bd4Ej2YZW#صدى_الملاعب""",FALSE,NEU,msa
"""فيديو: نظرة سريعة على إصدار أندرويد الأخير نوغا Android Nougat 7.0 الجديد - https://t.co/8T96nXVnQJ""",FALSE,NEU,msa
#الاهلي_ضمك_دوووري_المحترررفيندوام الحب في مراعاة الأدب.TpvYp,FALSE,POS,msa
"""RT @watan_usa: فيصل القاسم: بشار الأسد مستعد لبيع أمه كما باع الكيماوي كي يرضي الأمريكان https://t.co/eReudmEqG0 https://t.co/MNXmINJmwe""",TRUE,NEG,msa
في #تويتر   عندما أجد البعض من المغردين ذو تغريدات دينية وسرعان ماأجـده يعود لطبيعته بالسب والشتائم الفجة.. كم أنت متناقض يا عالم تويتر,TRUE,NEG,msa
ما حدث مع المعتصمين يتحمل مسؤليته المجلس العسكري أين دور رئيس الوزراء في ضوء الصلاحيات الكاملة الممنوحة له #,FALSE,NEG,msa
"""@SsAaLlEeH اليوم قضينا على جبهة النصرة على أسوار حلب وغدا نقضي على داعش على أسوار تدمر إذا لم تفر والأيام بيننا وتذكر كلامي ده جيدا 😏 إنتهى""",TRUE,POS,msa
"""وندهلي حبيبي جيت بلا سؤال من نومي سرقني من راحة البال 😍✋#فيروز""",FALSE,NEU,msa
"كنت فاكر إنهم هايحكموا ع تجارالأعضاء البشرية كلهم بالإعــدام, لكن نعمل إيه, فيه محامين ولاد وسخة مايهمهمش غيرالفلوس, دوروا ودعبسوا وطلعوا الخروقات إللي ف القانون وجابوا لهم سجن بس, يمكن القاضي نفسه مايعرفش الناس دي جابت الأعضاء منين وتاجرت فيها, يمكن فاكر إنها أعضاء صيني  ",TRUE,NEG,msa
"""طفلة صغيرة من قرية رنتيس قضاء #رام_الله، تروي كيف سرق جيش #الاحتلال حصالة نقودها. https://t.co/a6apRMy0gK""",FALSE,NEU,levant
"""تعرف على القصة الكاملة للحادث الذي تعرض له الزعيم #عادل_إمام في #تونسhttps://t.co/LAGLIaQcWf https://t.co/CLPKZwGbtS""",FALSE,NEU,msa
"""RT @I_mohdiary: اخر فوز اماراتي ع السعودية كانت ابل تستعد للاعلان عن ايفون 4""",FALSE,NEU,msa
"جـربــوا كـــده ,, تغيروا كل القضاة و المحاميين الذين يتولون قضايا الخرفان ,, عليا النعمة , هاتشوفوا العجب .. #رأي_شخصي >> 99% من وزارة العدل خــرفان ,, والباقي بيشاور عقله",TRUE,NEG,egypt
"علاقة الانقلاب بالامارات والسعودية والمساعدات مثل البلطجى وسكان الحارة والفتوة والاتاوة, اذا الحارة مادفعتش",FALSE,NEG,msa
"""الجو ف السلاب روسيااا 😂😂بره السلاب السودان 😂😂""",TRUE,NEG,levant
من سرعة رد وتجاوب دعم فني لميكروسوفت السعوديةاخاف يجينا عين !! هههههههه اذكرو الله ياجماعة  ,TRUE,NEG,gulf
"""@abdullahelsher1 صحيح بين دولة العشريين و دولة يقودها شخص حتى افقر دول اقريقيا ابت تستقبلو و كان واقف مسخرة حتى يسلم على اوباما مسخرة و ذل""",FALSE,NEG,levant
"""بريطانيا تحظر ساعة “ أبل ” الذكية داخل الاجتماعات الرسمية: حذرت رئاسة الوزراء البريطانية، جميع المسؤولي... https://t.co/SYZs5SkbBP""",FALSE,NEU,msa
(وَلَا تَخَافِي وَلَا تَحْزَنِي),FALSE,POS,msa
#اعرفوهم #انقلاب_مصر #يسقط_حكم_العسكر #الداخلية_بلطجية #الحرية ل إيهاب عبد السلام جابر 28 سنة مصمم جرافيك #البحيرة …,FALSE,NEU,egypt
"""#حلب_تباد_بسكوت_العرب#مجلس_الأمن #الأمم_المتحدة #الجامعة_العربية هم عُرّاب الحرب في سورية والعراق واليمن وغيرهم فقدانخفض دخلهم من #فلسطين""",FALSE,NEG,msa
"""اهداف مباراة المشوقة و الممتعة بين  سامبدوريا و ساسولو 2/3 .egk https://t.co/00VX20ADFa #فيروز""",FALSE,NEU,msa
"""بالفيديو!!!حرائق تجتاح أحراش ولاية تينيسي وتبدو كأنها فيلم من جهنم!!#الولايات_المتحدة https://t.co/ZetLVNrs95""",FALSE,NEU,msa
"""#اليمنية| محافظ #شبوة يدشن الخطة الأمنية الخاصة بتأمين خط العبر ـ #شبوة_الدوليhttps://t.co/KtRRPotwSN#التحالف_العربي_سند_اليمن""",FALSE,NEU,msa
"""السيدة #فيروز 81 عامًا""",FALSE,NEU,egypt
أصداء الثورة التونسية قبل أن يحرق العرب أنفسهم في آخر كلام الليلة في العاشرة مساء بتوقيت القاهرة الثامنة مساء,FALSE,NEU,msa
